Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","688","Serbia","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","2890","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","22212","Skim milk and whey powder","2022","2022","t","1946.81","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","22110.02","Skim milk of cows","2022","2022","t","132386.06","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0114","Sorghum","2022","2022","t","8236.15","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01344.01","Sour cherries","2022","2022","t","164446","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","2161","Soya bean oil","2022","2022","t","53741","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0141","Soya beans","2022","2022","t","398556","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01354","Strawberries","2022","2022","t","32943","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01801","Sugar beet","2022","2022","t","1667107","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01445","Sunflower seed","2022","2022","t","643459","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","209702","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","21523","Tallow","2022","2022","t","24806.51","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01234","Tomatoes","2022","2022","t","148131","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01191","Triticale","2022","2022","t","96897","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","6601","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01709.01","Vetches","2022","2022","t","28264.74","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01376","Walnuts, in shell","2022","2022","t","11836","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","01221","Watermelons","2022","2022","t","183578","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2022","2022","t","3109827","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","22211","Whole milk powder","2022","2022","t","2008.31","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","1800.91","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","1185.48","I","Imputed value",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","24212.02","Wine","2022","2022","t","25982","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01311","Avocados","2022","2022","t","12.48","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01312","Bananas","2022","2022","t","1995.87","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","5987","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","12.59","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01520.01","Cassava, fresh","2022","2022","t","239.71","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","0.33","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01655","Cinnamon and cinnamon-tree flowers, raw","2022","2022","t","0.2","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01656","Cloves (whole stems), raw","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","2166","Coconut oil","2022","2022","t","14.49","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01460","Coconuts, in shell","2022","2022","t","6024","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","2.04","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","4.03","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","30.42","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","14","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","175","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21511.01","Fat of pigs","2022","2022","t","30.42","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21515","Goat fat, unrendered","2022","2022","t","0.4","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","24.93","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","1784.17","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","37961","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01322","Lemons and limes","2022","2022","t","55.7","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","70.9","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","17.76","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","1531.35","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","6.41","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","22.16","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","745.77","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01323","Oranges","2022","2022","t","45.93","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","491.7","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","277.76","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","2626.87","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01318","Pineapples","2022","2022","t","32.23","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","2.04","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","4.03","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","02211","Raw milk of cattle","2022","2022","t","171.2","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01620","Tea leaves","2022","2022","t","7","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01234","Tomatoes","2022","2022","t","452.13","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5510","Production","01658","Vanilla, raw","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","19100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02960.01","Beeswax","2022","2022","t","152.72","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","1292.06","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","1.22","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01520.01","Cassava, fresh","2022","2022","t","1872993.23","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","450.68","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","10291.53","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","4268.35","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","59193.72","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01640","Cocoa beans","2022","2022","t","18000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01460","Coconuts, in shell","2022","2022","t","8400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01610","Coffee, green","2022","2022","t","2580","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","3755.66","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","435.62","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","68.7","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","415.4","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","10","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","250","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21511.01","Fat of pigs","2022","2022","t","84.41","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","3407.9","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21515","Goat fat, unrendered","2022","2022","t","43.56","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","111.04","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","2162","Groundnut oil","2022","2022","t","12085.09","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","106480.95","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","11582.76","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","246442","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01379.02","Kola nuts","2022","2022","t","8450.11","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0112","Maize (corn)","2022","2022","t","24000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","22209.12","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","12518.87","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","19593.07","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","1774.67","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","1960.27","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1609.63","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","t","7981.76","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","2077.01","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0118","Millet","2022","2022","t","39000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","23540","Molasses","2022","2022","t","4618.94","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02910","Natural honey","2022","2022","t","545.95","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21691.14","Oil of palm kernel","2022","2022","t","16613.19","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01491.01","Oil palm fruit","2022","2022","t","399751.2","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","114090.19","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","t","9371.57","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","98352.79","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","77857.44","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","2080.86","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","350554.98","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01491.02","Palm kernels","2022","2022","t","39783.09","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","2165","Palm oil","2022","2022","t","88000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01705","Peas, dry","2022","2022","t","3137.61","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","47207.2","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","8000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","2754.15","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","609.86","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","377.64","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","02211","Raw milk of cattle","2022","2022","t","148520.79","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0113","Rice","2022","2022","t","1397000","A","Official figure",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01444","Sesame seed","2022","2022","t","3558.04","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","56.65","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","0114","Sorghum","2022","2022","t","58000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01802","Sugar cane","2022","2022","t","82255.7","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01530","Sweet potatoes","2022","2022","t","294728.46","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01550","Taro","2022","2022","t","2961.15","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01234","Tomatoes","2022","2022","t","19617.41","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","48.24","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01312","Bananas","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","120700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","702","Singapore","5510","Production","21513","Buffalo fat, unrendered","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01212","Cabbages","2022","2022","t","669.07","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01520.01","Cassava, fresh","2022","2022","t","0.42","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","1.36","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01460","Coconuts, in shell","2022","2022","t","120.22","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21152","Edible offal of buffalo, fresh, chilled or frozen","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","5.38","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","0.51","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","1511.67","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","2.95","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","t","15.44","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","1200","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","82000","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21511.01","Fat of pigs","2022","2022","t","1236.82","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21515","Goat fat, unrendered","2022","2022","t","0.09","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","2162","Groundnut oil","2022","2022","t","800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","702","Singapore","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","36544.03","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","609067","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01214","Lettuce and chicory","2022","2022","t","514.96","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21700.02","Margarine and shortening","2022","2022","t","8000","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21112","Meat of buffalo, fresh or chilled","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","36.51","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","42284.36","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","4334.43","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","8.54","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","24736.44","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","13.29","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01270","Mushrooms and truffles","2022","2022","t","173.78","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01950.01","Natural rubber in primary forms","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21691.02","Oil of maize","2022","2022","t","8100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","702","Singapore","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","1100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","702","Singapore","5510","Production","01253.01","Onions and shallots, green","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01241.90","Other beans, green","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","4.69","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","19191.59","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01317","Papayas","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","02951.03","Raw hides and skins of buffaloes","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","6.19","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","0.42","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","1.62","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","0.32","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","2161","Soya bean oil","2022","2022","t","3700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","702","Singapore","5510","Production","01215","Spinach","2022","2022","t","2176.82","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01802","Sugar cane","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01530","Sweet potatoes","2022","2022","t","0.23","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01234","Tomatoes","2022","2022","t","0.31","A","Official figure",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","60000","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","142000","E","Estimated value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01341","Apples","2022","2022","t","31070","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01343","Apricots","2022","2022","t","460","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01216","Artichokes","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01211","Asparagus","2022","2022","t","310","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01311","Avocados","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01312","Bananas","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0115","Barley","2022","2022","t","556480","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","24310.01","Beer of barley, malted","2022","2022","t","310000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01355.01","Blueberries","2022","2022","t","170","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","150","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22241.01","Butter of cow milk","2022","2022","t","10750","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","2376.99","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01212","Cabbages","2022","2022","t","7830","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","310","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01251","Carrots and turnips","2022","2022","t","19010","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","520","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","1830","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22252","Cheese from milk of buffalo, fresh or processed","2022","2022","t","4140","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22254","Cheese from milk of goats, fresh or processed","2022","2022","t","16.78","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22253","Cheese from milk of sheep, fresh or processed","2022","2022","t","3471.82","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22251.01","Cheese from whole cow milk","2022","2022","t","37540","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01344.02","Cherries","2022","2022","t","680","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","1860","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0143","Cotton seed","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","22120","Cream, fresh","2022","2022","t","32430","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01232","Cucumbers and gherkins","2022","2022","t","3840","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01351.01","Currants","2022","2022","t","90","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","01315","Figs","2022","2022","t","0","A","Official figure",""
